trial,samples,filter_executed,role,source_sbox,known_mask,known_value,actual_word,known_bits,consensus_correct
71,128,1,4,1,0x0,0x0,0xF,0,1
71,160,1,0,4,0x0,0x0,0xF,0,1
71,160,1,1,5,0x0,0x0,0xA,0,1
71,160,1,2,7,0x0,0x0,0x8,0,1
71,160,1,3,0,0x0,0x0,0x3,0,1
71,160,1,4,1,0x0,0x0,0xF,0,1
71,192,1,0,4,0x0,0x0,0xF,0,1
71,192,1,1,5,0x0,0x0,0xA,0,1
71,192,1,2,7,0x0,0x0,0x8,0,1
71,192,1,3,0,0x0,0x0,0x3,0,1
71,192,1,4,1,0x0,0x0,0xF,0,1
71,256,1,0,4,0xF,0xF,0xF,4,1
71,256,1,1,5,0xA,0xA,0xA,2,1
71,256,1,2,7,0x3,0x0,0x8,2,1
71,256,1,3,0,0xF,0x3,0x3,4,1
71,256,1,4,1,0x2,0x2,0xF,1,1
71,320,1,0,4,0xF,0xF,0xF,4,1
71,320,1,1,5,0xF,0xA,0xA,4,1
71,320,1,2,7,0x3,0x0,0x8,2,1
71,320,1,3,0,0xF,0x3,0x3,4,1
71,320,1,4,1,0xF,0xF,0xF,4,1
71,384,1,0,4,0xF,0xF,0xF,4,1
71,384,1,1,5,0xF,0xA,0xA,4,1
71,384,1,2,7,0x3,0x0,0x8,2,1
71,384,1,3,0,0xF,0x3,0x3,4,1
71,384,1,4,1,0xF,0xF,0xF,4,1
71,512,1,0,4,0xF,0xF,0xF,4,1
71,512,1,1,5,0xF,0xA,0xA,4,1
71,512,1,2,7,0x3,0x0,0x8,2,1
71,512,1,3,0,0xF,0x3,0x3,4,1
71,512,1,4,1,0xF,0xF,0xF,4,1
72,64,1,0,4,0x0,0x0,0x9,0,1
72,64,1,1,5,0x0,0x0,0x4,0,1
72,64,1,2,7,0x0,0x0,0x7,0,1
72,64,1,3,0,0x0,0x0,0x2,0,1
72,64,1,4,1,0x0,0x0,0x3,0,1
72,96,1,0,4,0x0,0x0,0x9,0,1
72,96,1,1,5,0x0,0x0,0x4,0,1
72,96,1,2,7,0x0,0x0,0x7,0,1
72,96,1,3,0,0x0,0x0,0x2,0,1
72,96,1,4,1,0x0,0x0,0x3,0,1
72,128,1,0,4,0x0,0x0,0x9,0,1
72,128,1,1,5,0x0,0x0,0x4,0,1
72,128,1,2,7,0x0,0x0,0x7,0,1
72,128,1,3,0,0x0,0x0,0x2,0,1
72,128,1,4,1,0x0,0x0,0x3,0,1
72,160,1,0,4,0x0,0x0,0x9,0,1
72,160,1,1,5,0x0,0x0,0x4,0,1
72,160,1,2,7,0x0,0x0,0x7,0,1
72,160,1,3,0,0x0,0x0,0x2,0,1
72,160,1,4,1,0x0,0x0,0x3,0,1
72,192,1,0,4,0x0,0x0,0x9,0,1
72,192,1,1,5,0x0,0x0,0x4,0,1
72,192,1,2,7,0x0,0x0,0x7,0,1
72,192,1,3,0,0x0,0x0,0x2,0,1
72,192,1,4,1,0x0,0x0,0x3,0,1
72,256,1,0,4,0xF,0x9,0x9,4,1
72,256,1,1,5,0xF,0x4,0x4,4,1
72,256,1,2,7,0x3,0x3,0x7,2,1
72,256,1,3,0,0xF,0x2,0x2,4,1
72,256,1,4,1,0xF,0x3,0x3,4,1
72,320,1,0,4,0xF,0x9,0x9,4,1
72,320,1,1,5,0xF,0x4,0x4,4,1
72,320,1,2,7,0x3,0x3,0x7,2,1
72,320,1,3,0,0xF,0x2,0x2,4,1
72,320,1,4,1,0xF,0x3,0x3,4,1
72,384,1,0,4,0xF,0x9,0x9,4,1
72,384,1,1,5,0xF,0x4,0x4,4,1
72,384,1,2,7,0x3,0x3,0x7,2,1
72,384,1,3,0,0xF,0x2,0x2,4,1
72,384,1,4,1,0xF,0x3,0x3,4,1
72,512,1,0,4,0xF,0x9,0x9,4,1
72,512,1,1,5,0xF,0x4,0x4,4,1
72,512,1,2,7,0x3,0x3,0x7,2,1
72,512,1,3,0,0xF,0x2,0x2,4,1
72,512,1,4,1,0xF,0x3,0x3,4,1
73,64,1,0,6,0x0,0x0,0x9,0,1
73,64,1,1,7,0x0,0x0,0x3,0,1
73,64,1,2,1,0x0,0x0,0x9,0,1
73,64,1,3,2,0x0,0x0,0xE,0,1
73,64,1,4,3,0x0,0x0,0xF,0,1
73,96,1,0,6,0x0,0x0,0x9,0,1
73,96,1,1,7,0x0,0x0,0x3,0,1
73,96,1,2,1,0x0,0x0,0x9,0,1
73,96,1,3,2,0x0,0x0,0xE,0,1
73,96,1,4,3,0x0,0x0,0xF,0,1
73,128,1,0,6,0x0,0x0,0x9,0,1
73,128,1,1,7,0x0,0x0,0x3,0,1
73,128,1,2,1,0x0,0x0,0x9,0,1
73,128,1,3,2,0x0,0x0,0xE,0,1
73,128,1,4,3,0x0,0x0,0xF,0,1
73,160,1,0,6,0x0,0x0,0x9,0,1
73,160,1,1,7,0x0,0x0,0x3,0,1
73,160,1,2,1,0x0,0x0,0x9,0,1
73,160,1,3,2,0x0,0x0,0xE,0,1
73,160,1,4,3,0x0,0x0,0xF,0,1
73,192,1,0,6,0x0,0x0,0x9,0,1
73,192,1,1,7,0x0,0x0,0x3,0,1
73,192,1,2,1,0x0,0x0,0x9,0,1
73,192,1,3,2,0x0,0x0,0xE,0,1
73,192,1,4,3,0x0,0x0,0xF,0,1
73,256,1,0,6,0xA,0x8,0x9,2,1
73,256,1,1,7,0xF,0x3,0x3,4,1
73,256,1,2,1,0x3,0x1,0x9,2,1
73,256,1,3,2,0xF,0xE,0xE,4,1
73,256,1,4,3,0x7,0x7,0xF,3,1
73,320,1,0,6,0xF,0x9,0x9,4,1
73,320,1,1,7,0xF,0x3,0x3,4,1
73,320,1,2,1,0x3,0x1,0x9,2,1
73,320,1,3,2,0xF,0xE,0xE,4,1
73,320,1,4,3,0xF,0xF,0xF,4,1
73,384,1,0,6,0xF,0x9,0x9,4,1
73,384,1,1,7,0xF,0x3,0x3,4,1
73,384,1,2,1,0x3,0x1,0x9,2,1
73,384,1,3,2,0xF,0xE,0xE,4,1
73,384,1,4,3,0xF,0xF,0xF,4,1
73,512,1,0,6,0xF,0x9,0x9,4,1
73,512,1,1,7,0xF,0x3,0x3,4,1
73,512,1,2,1,0x3,0x1,0x9,2,1
73,512,1,3,2,0xF,0xE,0xE,4,1
73,512,1,4,3,0xF,0xF,0xF,4,1
74,64,0,0,255,0x0,0x0,0x8,0,0
74,64,0,1,255,0x0,0x0,0xE,0,0
74,64,0,2,255,0x0,0x0,0xB,0,0
74,64,0,3,255,0x0,0x0,0x3,0,0
74,64,0,4,255,0x0,0x0,0xD,0,0
74,96,1,0,3,0x0,0x0,0x8,0,1
74,96,1,1,4,0x0,0x0,0xE,0,1
74,96,1,2,6,0x0,0x0,0xB,0,1
74,96,1,3,7,0x0,0x0,0x3,0,1
74,96,1,4,0,0x0,0x0,0xD,0,1
74,128,1,0,3,0x0,0x0,0x8,0,1
74,128,1,1,4,0x0,0x0,0xE,0,1
74,128,1,2,6,0x0,0x0,0xB,0,1
74,128,1,3,7,0x0,0x0,0x3,0,1
74,128,1,4,0,0x0,0x0,0xD,0,1
74,160,1,0,3,0x0,0x0,0x8,0,1
74,160,1,1,4,0x0,0x0,0xE,0,1
74,160,1,2,6,0x0,0x0,0xB,0,1
74,160,1,3,7,0x0,0x0,0x3,0,1
74,160,1,4,0,0x0,0x0,0xD,0,1
74,192,1,0,3,0x0,0x0,0x8,0,1
74,192,1,1,4,0x0,0x0,0xE,0,1
74,192,1,2,6,0x0,0x0,0xB,0,1
74,192,1,3,7,0x0,0x0,0x3,0,1
74,192,1,4,0,0x0,0x0,0xD,0,1
74,256,1,0,3,0xD,0x8,0x8,3,1
74,256,1,1,4,0xE,0xE,0xE,3,1
74,256,1,2,6,0x3,0x3,0xB,2,1
74,256,1,3,7,0xE,0x2,0x3,3,1
74,256,1,4,0,0x9,0x9,0xD,2,1
74,320,1,0,3,0xF,0x8,0x8,4,1
74,320,1,1,4,0xF,0xE,0xE,4,1
74,320,1,2,6,0x3,0x3,0xB,2,1
74,320,1,3,7,0xF,0x3,0x3,4,1
74,320,1,4,0,0xF,0xD,0xD,4,1
74,384,1,0,3,0xF,0x8,0x8,4,1
74,384,1,1,4,0xF,0xE,0xE,4,1
74,384,1,2,6,0x3,0x3,0xB,2,1
74,384,1,3,7,0xF,0x3,0x3,4,1
74,384,1,4,0,0xF,0xD,0xD,4,1
74,512,1,0,3,0xF,0x8,0x8,4,1
74,512,1,1,4,0xF,0xE,0xE,4,1
74,512,1,2,6,0x3,0x3,0xB,2,1
74,512,1,3,7,0xF,0x3,0x3,4,1
74,512,1,4,0,0xF,0xD,0xD,4,1
75,64,0,0,255,0x0,0x0,0x0,0,0
75,64,0,1,255,0x0,0x0,0x7,0,0
75,64,0,2,255,0x0,0x0,0x4,0,0
75,64,0,3,255,0x0,0x0,0xF,0,0
75,64,0,4,255,0x0,0x0,0xB,0,0
75,96,0,0,255,0x0,0x0,0x0,0,0
75,96,0,1,255,0x0,0x0,0x7,0,0
75,96,0,2,255,0x0,0x0,0x4,0,0
75,96,0,3,255,0x0,0x0,0xF,0,0
75,96,0,4,255,0x0,0x0,0xB,0,0
75,128,0,0,255,0x0,0x0,0x0,0,0
75,128,0,1,255,0x0,0x0,0x7,0,0
75,128,0,2,255,0x0,0x0,0x4,0,0
75,128,0,3,255,0x0,0x0,0xF,0,0
75,128,0,4,255,0x0,0x0,0xB,0,0
75,160,1,0,6,0x0,0x0,0x0,0,1
75,160,1,1,7,0x0,0x0,0x7,0,1
75,160,1,2,1,0x0,0x0,0x4,0,1
75,160,1,3,2,0x0,0x0,0xF,0,1
75,160,1,4,3,0x0,0x0,0xB,0,1
75,192,1,0,6,0x0,0x0,0x0,0,1
75,192,1,1,7,0x0,0x0,0x7,0,1
75,192,1,2,1,0x0,0x0,0x4,0,1
75,192,1,3,2,0x0,0x0,0xF,0,1
75,192,1,4,3,0x0,0x0,0xB,0,1
75,256,1,0,6,0x0,0x0,0x0,0,1
75,256,1,1,7,0x4,0x4,0x7,1,1
75,256,1,2,1,0x0,0x0,0x4,0,1
75,256,1,3,2,0xC,0xC,0xF,2,1
75,256,1,4,3,0xD,0x9,0xB,3,1
75,320,1,0,6,0xF,0x0,0x0,4,1
75,320,1,1,7,0xF,0x7,0x7,4,1
75,320,1,2,1,0x3,0x0,0x4,2,1
75,320,1,3,2,0xF,0xF,0xF,4,1
75,320,1,4,3,0xF,0xB,0xB,4,1
75,384,1,0,6,0xF,0x0,0x0,4,1
75,384,1,1,7,0xF,0x7,0x7,4,1
75,384,1,2,1,0x3,0x0,0x4,2,1
75,384,1,3,2,0xF,0xF,0xF,4,1
75,384,1,4,3,0xF,0xB,0xB,4,1
75,512,1,0,6,0xF,0x0,0x0,4,1
75,512,1,1,7,0xF,0x7,0x7,4,1
75,512,1,2,1,0x3,0x0,0x4,2,1
75,512,1,3,2,0xF,0xF,0xF,4,1
75,512,1,4,3,0xF,0xB,0xB,4,1
76,64,0,0,255,0x0,0x0,0x9,0,0
76,64,0,1,255,0x0,0x0,0x5,0,0
76,64,0,2,255,0x0,0x0,0xA,0,0
76,64,0,3,255,0x0,0x0,0x7,0,0
76,64,0,4,255,0x0,0x0,0x0,0,0
76,96,1,0,1,0x0,0x0,0x9,0,1
76,96,1,1,2,0x0,0x0,0x5,0,1
76,96,1,2,4,0x0,0x0,0xA,0,1
76,96,1,3,5,0x0,0x0,0x7,0,1
76,96,1,4,6,0x0,0x0,0x0,0,1
76,128,1,0,1,0x0,0x0,0x9,0,1
76,128,1,1,2,0x0,0x0,0x5,0,1
76,128,1,2,4,0x0,0x0,0xA,0,1
76,128,1,3,5,0x0,0x0,0x7,0,1
76,128,1,4,6,0x0,0x0,0x0,0,1
76,160,1,0,1,0x0,0x0,0x9,0,1
76,160,1,1,2,0x0,0x0,0x5,0,1
76,160,1,2,4,0x0,0x0,0xA,0,1
76,160,1,3,5,0x0,0x0,0x7,0,1
76,160,1,4,6,0x0,0x0,0x0,0,1
76,192,1,0,1,0x0,0x0,0x9,0,1
76,192,1,1,2,0x0,0x0,0x5,0,1
76,192,1,2,4,0x0,0x0,0xA,0,1
76,192,1,3,5,0x0,0x0,0x7,0,1
76,192,1,4,6,0x0,0x0,0x0,0,1
76,256,1,0,1,0xF,0x9,0x9,4,1
76,256,1,1,2,0xF,0x5,0x5,4,1
76,256,1,2,4,0x3,0x2,0xA,2,1
76,256,1,3,5,0xF,0x7,0x7,4,1
76,256,1,4,6,0xF,0x0,0x0,4,1
76,320,1,0,1,0xF,0x9,0x9,4,1
76,320,1,1,2,0xF,0x5,0x5,4,1
76,320,1,2,4,0x3,0x2,0xA,2,1
76,320,1,3,5,0xF,0x7,0x7,4,1
76,320,1,4,6,0xF,0x0,0x0,4,1
76,384,1,0,1,0xF,0x9,0x9,4,1
76,384,1,1,2,0xF,0x5,0x5,4,1
76,384,1,2,4,0x3,0x2,0xA,2,1
76,384,1,3,5,0xF,0x7,0x7,4,1
76,384,1,4,6,0xF,0x0,0x0,4,1
76,512,1,0,1,0xF,0x9,0x9,4,1
76,512,1,1,2,0xF,0x5,0x5,4,1
76,512,1,2,4,0x3,0x2,0xA,2,1
76,512,1,3,5,0xF,0x7,0x7,4,1
76,512,1,4,6,0xF,0x0,0x0,4,1
77,64,0,0,255,0x0,0x0,0xD,0,0
77,64,0,1,255,0x0,0x0,0xD,0,0
77,64,0,2,255,0x0,0x0,0x3,0,0
77,64,0,3,255,0x0,0x0,0xF,0,0
77,64,0,4,255,0x0,0x0,0xB,0,0
77,96,1,0,3,0x0,0x0,0xD,0,1
77,96,1,1,4,0x0,0x0,0xD,0,1
77,96,1,2,6,0x0,0x0,0x3,0,1
77,96,1,3,7,0x0,0x0,0xF,0,1
77,96,1,4,0,0x0,0x0,0xB,0,1
77,128,1,0,3,0x0,0x0,0xD,0,1
77,128,1,1,4,0x0,0x0,0xD,0,1
77,128,1,2,6,0x0,0x0,0x3,0,1
77,128,1,3,7,0x0,0x0,0xF,0,1
77,128,1,4,0,0x0,0x0,0xB,0,1
77,160,1,0,3,0x0,0x0,0xD,0,1
77,160,1,1,4,0x0,0x0,0xD,0,1
77,160,1,2,6,0x0,0x0,0x3,0,1
77,160,1,3,7,0x0,0x0,0xF,0,1
77,160,1,4,0,0x0,0x0,0xB,0,1
77,192,1,0,3,0x0,0x0,0xD,0,1
77,192,1,1,4,0x0,0x0,0xD,0,1
77,192,1,2,6,0x0,0x0,0x3,0,1
77,192,1,3,7,0x0,0x0,0xF,0,1
77,192,1,4,0,0x0,0x0,0xB,0,1
77,256,1,0,3,0xF,0xD,0xD,4,1
77,256,1,1,4,0xF,0xD,0xD,4,1
77,256,1,2,6,0x3,0x3,0x3,2,1
77,256,1,3,7,0xF,0xF,0xF,4,1
77,256,1,4,0,0xF,0xB,0xB,4,1
77,320,1,0,3,0xF,0xD,0xD,4,1
77,320,1,1,4,0xF,0xD,0xD,4,1
77,320,1,2,6,0x3,0x3,0x3,2,1
77,320,1,3,7,0xF,0xF,0xF,4,1
77,320,1,4,0,0xF,0xB,0xB,4,1
77,384,1,0,3,0xF,0xD,0xD,4,1
77,384,1,1,4,0xF,0xD,0xD,4,1
77,384,1,2,6,0x3,0x3,0x3,2,1
77,384,1,3,7,0xF,0xF,0xF,4,1
77,384,1,4,0,0xF,0xB,0xB,4,1
77,512,1,0,3,0xF,0xD,0xD,4,1
77,512,1,1,4,0xF,0xD,0xD,4,1
77,512,1,2,6,0x3,0x3,0x3,2,1
77,512,1,3,7,0xF,0xF,0xF,4,1
77,512,1,4,0,0xF,0xB,0xB,4,1
78,64,0,0,255,0x0,0x0,0xC,0,0
78,64,0,1,255,0x0,0x0,0xB,0,0
78,64,0,2,255,0x0,0x0,0x0,0,0
78,64,0,3,255,0x0,0x0,0xF,0,0
78,64,0,4,255,0x0,0x0,0x9,0,0
78,96,1,0,4,0x0,0x0,0xC,0,1
78,96,1,1,5,0x0,0x0,0xB,0,1
78,96,1,2,7,0x0,0x0,0x0,0,1
78,96,1,3,0,0x0,0x0,0xF,0,1
78,96,1,4,1,0x0,0x0,0x9,0,1
78,128,1,0,4,0x0,0x0,0xC,0,1
78,128,1,1,5,0x0,0x0,0xB,0,1
78,128,1,2,7,0x0,0x0,0x0,0,1
78,128,1,3,0,0x0,0x0,0xF,0,1
78,128,1,4,1,0x0,0x0,0x9,0,1
78,160,1,0,4,0x0,0x0,0xC,0,1
78,160,1,1,5,0x0,0x0,0xB,0,1
78,160,1,2,7,0x0,0x0,0x0,0,1
78,160,1,3,0,0x0,0x0,0xF,0,1
78,160,1,4,1,0x0,0x0,0x9,0,1
78,192,1,0,4,0x0,0x0,0xC,0,1
78,192,1,1,5,0x0,0x0,0xB,0,1
78,192,1,2,7,0x0,0x0,0x0,0,1
78,192,1,3,0,0x0,0x0,0xF,0,1
78,192,1,4,1,0x0,0x0,0x9,0,1
78,256,1,0,4,0xF,0xC,0xC,4,1
78,256,1,1,5,0xF,0xB,0xB,4,1
78,256,1,2,7,0x3,0x0,0x0,2,1
78,256,1,3,0,0xF,0xF,0xF,4,1
78,256,1,4,1,0xF,0x9,0x9,4,1
78,320,1,0,4,0xF,0xC,0xC,4,1
78,320,1,1,5,0xF,0xB,0xB,4,1
78,320,1,2,7,0x3,0x0,0x0,2,1
78,320,1,3,0,0xF,0xF,0xF,4,1
78,320,1,4,1,0xF,0x9,0x9,4,1
78,384,1,0,4,0xF,0xC,0xC,4,1
78,384,1,1,5,0xF,0xB,0xB,4,1
78,384,1,2,7,0x3,0x0,0x0,2,1
78,384,1,3,0,0xF,0xF,0xF,4,1
78,384,1,4,1,0xF,0x9,0x9,4,1
78,512,1,0,4,0xF,0xC,0xC,4,1
78,512,1,1,5,0xF,0xB,0xB,4,1
78,512,1,2,7,0x3,0x0,0x0,2,1
78,512,1,3,0,0xF,0xF,0xF,4,1
78,512,1,4,1,0xF,0x9,0x9,4,1
79,64,0,0,255,0x0,0x0,0xA,0,0
79,64,0,1,255,0x0,0x0,0x5,0,0
79,64,0,2,255,0x0,0x0,0x9,0,0
79,64,0,3,255,0x0,0x0,0x3,0,0
79,64,0,4,255,0x0,0x0,0x3,0,0
79,96,1,0,2,0x0,0x0,0xA,0,1
79,96,1,1,3,0x0,0x0,0x5,0,1
79,96,1,2,5,0x0,0x0,0x9,0,1
79,96,1,3,6,0x0,0x0,0x3,0,1
79,96,1,4,7,0x0,0x0,0x3,0,1
79,128,1,0,2,0x0,0x0,0xA,0,1
79,128,1,1,3,0x0,0x0,0x5,0,1
79,128,1,2,5,0x0,0x0,0x9,0,1
79,128,1,3,6,0x0,0x0,0x3,0,1
79,128,1,4,7,0x0,0x0,0x3,0,1
79,160,1,0,2,0x0,0x0,0xA,0,1
79,160,1,1,3,0x0,0x0,0x5,0,1
79,160,1,2,5,0x0,0x0,0x9,0,1
79,160,1,3,6,0x0,0x0,0x3,0,1
79,160,1,4,7,0x0,0x0,0x3,0,1
79,192,1,0,2,0x8,0x8,0xA,1,1
79,192,1,1,3,0x0,0x0,0x5,0,1
79,192,1,2,5,0x0,0x0,0x9,0,1
79,192,1,3,6,0x0,0x0,0x3,0,1
79,192,1,4,7,0x0,0x0,0x3,0,1
79,256,1,0,2,0xF,0xA,0xA,4,1
79,256,1,1,3,0xF,0x5,0x5,4,1
79,256,1,2,5,0x3,0x1,0x9,2,1
79,256,1,3,6,0xF,0x3,0x3,4,1
79,256,1,4,7,0xF,0x3,0x3,4,1
79,320,1,0,2,0xF,0xA,0xA,4,1
79,320,1,1,3,0xF,0x5,0x5,4,1
79,320,1,2,5,0x3,0x1,0x9,2,1
79,320,1,3,6,0xF,0x3,0x3,4,1
79,320,1,4,7,0xF,0x3,0x3,4,1
79,384,1,0,2,0xF,0xA,0xA,4,1
79,384,1,1,3,0xF,0x5,0x5,4,1
79,384,1,2,5,0x3,0x1,0x9,2,1
79,384,1,3,6,0xF,0x3,0x3,4,1
79,384,1,4,7,0xF,0x3,0x3,4,1
79,512,1,0,2,0xF,0xA,0xA,4,1
79,512,1,1,3,0xF,0x5,0x5,4,1
79,512,1,2,5,0x3,0x1,0x9,2,1
79,512,1,3,6,0xF,0x3,0x3,4,1
79,512,1,4,7,0xF,0x3,0x3,4,1
80,64,0,0,255,0x0,0x0,0x9,0,0
80,64,0,1,255,0x0,0x0,0x5,0,0
80,64,0,2,255,0x0,0x0,0x1,0,0
80,64,0,3,255,0x0,0x0,0x8,0,0
80,64,0,4,255,0x0,0x0,0x9,0,0
80,96,1,0,4,0x0,0x0,0x9,0,1
80,96,1,1,5,0x0,0x0,0x5,0,1
80,96,1,2,7,0x0,0x0,0x1,0,1
80,96,1,3,0,0x0,0x0,0x8,0,1
80,96,1,4,1,0x0,0x0,0x9,0,1
80,128,1,0,4,0x0,0x0,0x9,0,1
80,128,1,1,5,0x0,0x0,0x5,0,1
80,128,1,2,7,0x0,0x0,0x1,0,1
80,128,1,3,0,0x0,0x0,0x8,0,1
80,128,1,4,1,0x0,0x0,0x9,0,1
80,160,1,0,4,0x0,0x0,0x9,0,1
80,160,1,1,5,0x0,0x0,0x5,0,1
80,160,1,2,7,0x0,0x0,0x1,0,1
80,160,1,3,0,0x0,0x0,0x8,0,1
80,160,1,4,1,0x0,0x0,0x9,0,1
80,192,1,0,4,0x0,0x0,0x9,0,1
80,192,1,1,5,0x0,0x0,0x5,0,1
80,192,1,2,7,0x0,0x0,0x1,0,1
80,192,1,3,0,0x0,0x0,0x8,0,1
80,192,1,4,1,0x0,0x0,0x9,0,1
80,256,1,0,4,0xF,0x9,0x9,4,1
80,256,1,1,5,0xF,0x5,0x5,4,1
80,256,1,2,7,0x3,0x1,0x1,2,1
80,256,1,3,0,0xF,0x8,0x8,4,1
80,256,1,4,1,0xF,0x9,0x9,4,1
80,320,1,0,4,0xF,0x9,0x9,4,1
80,320,1,1,5,0xF,0x5,0x5,4,1
80,320,1,2,7,0x3,0x1,0x1,2,1
80,320,1,3,0,0xF,0x8,0x8,4,1
80,320,1,4,1,0xF,0x9,0x9,4,1
80,384,1,0,4,0xF,0x9,0x9,4,1
80,384,1,1,5,0xF,0x5,0x5,4,1
80,384,1,2,7,0x3,0x1,0x1,2,1
80,384,1,3,0,0xF,0x8,0x8,4,1
80,384,1,4,1,0xF,0x9,0x9,4,1
80,512,1,0,4,0xF,0x9,0x9,4,1
80,512,1,1,5,0xF,0x5,0x5,4,1
80,512,1,2,7,0x3,0x1,0x1,2,1
80,512,1,3,0,0xF,0x8,0x8,4,1
80,512,1,4,1,0xF,0x9,0x9,4,1
81,64,0,0,255,0x0,0x0,0x5,0,0
81,64,0,1,255,0x0,0x0,0x0,0,0
81,64,0,2,255,0x0,0x0,0xF,0,0
81,64,0,3,255,0x0,0x0,0xE,0,0
81,64,0,4,255,0x0,0x0,0x0,0,0
81,96,1,0,0,0x0,0x0,0x5,0,1
81,96,1,1,1,0x0,0x0,0x0,0,1
81,96,1,2,3,0x0,0x0,0xF,0,1
81,96,1,3,4,0x0,0x0,0xE,0,1
81,96,1,4,5,0x0,0x0,0x0,0,1
81,128,1,0,0,0x0,0x0,0x5,0,1
81,128,1,1,1,0x0,0x0,0x0,0,1
81,128,1,2,3,0x0,0x0,0xF,0,1
81,128,1,3,4,0x0,0x0,0xE,0,1
81,128,1,4,5,0x0,0x0,0x0,0,1
81,160,1,0,0,0x0,0x0,0x5,0,1
81,160,1,1,1,0x0,0x0,0x0,0,1
81,160,1,2,3,0x0,0x0,0xF,0,1
81,160,1,3,4,0x0,0x0,0xE,0,1
81,160,1,4,5,0x0,0x0,0x0,0,1
81,192,1,0,0,0x0,0x0,0x5,0,1
81,192,1,1,1,0x0,0x0,0x0,0,1
81,192,1,2,3,0x0,0x0,0xF,0,1
81,192,1,3,4,0x0,0x0,0xE,0,1
81,192,1,4,5,0x0,0x0,0x0,0,1
81,256,1,0,0,0x1,0x1,0x5,1,1
81,256,1,1,1,0x4,0x0,0x0,1,1
81,256,1,2,3,0x0,0x0,0xF,0,1
81,256,1,3,4,0x0,0x0,0xE,0,1
81,256,1,4,5,0xD,0x0,0x0,3,1
81,320,1,0,0,0xF,0x5,0x5,4,1
81,320,1,1,1,0xF,0x0,0x0,4,1
81,320,1,2,3,0x3,0x3,0xF,2,1
81,320,1,3,4,0xF,0xE,0xE,4,1
81,320,1,4,5,0xF,0x0,0x0,4,1
81,384,1,0,0,0xF,0x5,0x5,4,1
81,384,1,1,1,0xF,0x0,0x0,4,1
81,384,1,2,3,0x3,0x3,0xF,2,1
81,384,1,3,4,0xF,0xE,0xE,4,1
81,384,1,4,5,0xF,0x0,0x0,4,1
81,512,1,0,0,0xF,0x5,0x5,4,1
81,512,1,1,1,0xF,0x0,0x0,4,1
81,512,1,2,3,0x3,0x3,0xF,2,1
81,512,1,3,4,0xF,0xE,0xE,4,1
81,512,1,4,5,0xF,0x0,0x0,4,1
82,64,0,0,255,0x0,0x0,0x4,0,0
82,64,0,1,255,0x0,0x0,0x7,0,0
82,64,0,2,255,0x0,0x0,0xF,0,0
82,64,0,3,255,0x0,0x0,0x5,0,0
82,64,0,4,255,0x0,0x0,0xE,0,0
82,96,1,0,0,0x0,0x0,0x4,0,1
82,96,1,1,1,0x0,0x0,0x7,0,1
82,96,1,2,3,0x0,0x0,0xF,0,1
82,96,1,3,4,0x0,0x0,0x5,0,1
82,96,1,4,5,0x0,0x0,0xE,0,1
82,128,1,0,0,0x0,0x0,0x4,0,1
82,128,1,1,1,0x0,0x0,0x7,0,1
82,128,1,2,3,0x0,0x0,0xF,0,1
82,128,1,3,4,0x0,0x0,0x5,0,1
82,128,1,4,5,0x0,0x0,0xE,0,1
82,160,1,0,0,0x0,0x0,0x4,0,1
82,160,1,1,1,0x0,0x0,0x7,0,1
82,160,1,2,3,0x0,0x0,0xF,0,1
82,160,1,3,4,0x0,0x0,0x5,0,1
82,160,1,4,5,0x0,0x0,0xE,0,1
82,192,1,0,0,0x0,0x0,0x4,0,1
82,192,1,1,1,0x0,0x0,0x7,0,1
82,192,1,2,3,0x0,0x0,0xF,0,1
82,192,1,3,4,0x0,0x0,0x5,0,1
82,192,1,4,5,0x0,0x0,0xE,0,1
82,256,1,0,0,0xA,0x0,0x4,2,1
82,256,1,1,1,0x0,0x0,0x7,0,1
82,256,1,2,3,0x1,0x1,0xF,1,1
82,256,1,3,4,0xF,0x5,0x5,4,1
82,256,1,4,5,0x7,0x6,0xE,3,1
82,320,1,0,0,0xF,0x4,0x4,4,1
82,320,1,1,1,0xF,0x7,0x7,4,1
82,320,1,2,3,0x3,0x3,0xF,2,1
82,320,1,3,4,0xF,0x5,0x5,4,1
82,320,1,4,5,0xF,0xE,0xE,4,1
82,384,1,0,0,0xF,0x4,0x4,4,1
82,384,1,1,1,0xF,0x7,0x7,4,1
82,384,1,2,3,0x3,0x3,0xF,2,1
82,384,1,3,4,0xF,0x5,0x5,4,1
82,384,1,4,5,0xF,0xE,0xE,4,1
82,512,1,0,0,0xF,0x4,0x4,4,1
82,512,1,1,1,0xF,0x7,0x7,4,1
82,512,1,2,3,0x3,0x3,0xF,2,1
82,512,1,3,4,0xF,0x5,0x5,4,1
82,512,1,4,5,0xF,0xE,0xE,4,1
83,64,0,0,255,0x0,0x0,0x5,0,0
83,64,0,1,255,0x0,0x0,0x5,0,0
83,64,0,2,255,0x0,0x0,0x6,0,0
83,64,0,3,255,0x0,0x0,0x0,0,0
83,64,0,4,255,0x0,0x0,0xA,0,0
83,96,1,0,2,0x0,0x0,0x5,0,1
83,96,1,1,3,0x0,0x0,0x5,0,1
83,96,1,2,5,0x0,0x0,0x6,0,1
83,96,1,3,6,0x0,0x0,0x0,0,1
83,96,1,4,7,0x0,0x0,0xA,0,1
