trial,samples_per_sbox,sbox,trial_seed,known_delta,minimum_value,minimum_count,second_minimum_count,minimum_gap,minimum_multiplicity,recovered_word,actual_word,unique_minimum,word_success,internal_ineffective,internal_infected,empirical_ineffective_rate
86,512,6,0x2DA0A59EE11B7FE8,0x5,0x4,19,26,7,1,0x1,0x1,1,1,80,432,0.156250000000
86,512,7,0x2DA0A59EE11B7FE8,0x5,0x1,20,23,3,1,0x4,0x4,1,1,77,435,0.150390625000
86,1024,0,0x2DA0A59EE11B7FE8,0x5,0x1,53,56,3,1,0x4,0x7,1,0,169,855,0.165039062500
86,1024,1,0x2DA0A59EE11B7FE8,0x5,0xC,55,57,2,1,0x9,0x3,1,0,177,847,0.172851562500
86,1024,2,0x2DA0A59EE11B7FE8,0x5,0x8,47,53,6,1,0xD,0xD,1,1,155,869,0.151367187500
86,1024,3,0x2DA0A59EE11B7FE8,0x5,0x4,53,54,1,1,0x1,0x1,1,1,176,848,0.171875000000
86,1024,4,0x2DA0A59EE11B7FE8,0x5,0x1,49,56,7,1,0x4,0x6,1,0,159,865,0.155273437500
86,1024,5,0x2DA0A59EE11B7FE8,0x5,0x3,42,49,7,1,0x6,0x6,1,1,168,856,0.164062500000
86,1024,6,0x2DA0A59EE11B7FE8,0x5,0x4,48,50,2,1,0x1,0x1,1,1,151,873,0.147460937500
86,1024,7,0x2DA0A59EE11B7FE8,0x5,0x1,46,60,14,1,0x4,0x4,1,1,152,872,0.148437500000
86,1536,0,0x2DA0A59EE11B7FE8,0x5,0x2,84,86,2,1,0x7,0x7,1,1,256,1280,0.166666666667
86,1536,1,0x2DA0A59EE11B7FE8,0x5,0x4,87,88,1,1,0x1,0x3,1,0,248,1288,0.161458333333
86,1536,2,0x2DA0A59EE11B7FE8,0x5,0x8,71,82,11,1,0xD,0xD,1,1,239,1297,0.155598958333
86,1536,3,0x2DA0A59EE11B7FE8,0x5,0x4,77,80,3,1,0x1,0x1,1,1,261,1275,0.169921875000
86,1536,4,0x2DA0A59EE11B7FE8,0x5,0x1,77,84,7,1,0x4,0x6,1,0,249,1287,0.162109375000
86,1536,5,0x2DA0A59EE11B7FE8,0x5,0x3,70,77,7,1,0x6,0x6,1,1,252,1284,0.164062500000
86,1536,6,0x2DA0A59EE11B7FE8,0x5,0x4,67,78,11,1,0x1,0x1,1,1,244,1292,0.158854166667
86,1536,7,0x2DA0A59EE11B7FE8,0x5,0x1,72,84,12,1,0x4,0x4,1,1,223,1313,0.145182291667
86,2048,0,0x2DA0A59EE11B7FE8,0x5,0x2,110,116,6,1,0x7,0x7,1,1,332,1716,0.162109375000
86,2048,1,0x2DA0A59EE11B7FE8,0x5,0x1,118,119,1,1,0x4,0x3,1,0,332,1716,0.162109375000
86,2048,2,0x2DA0A59EE11B7FE8,0x5,0x8,102,116,14,1,0xD,0xD,1,1,322,1726,0.157226562500
86,2048,3,0x2DA0A59EE11B7FE8,0x5,0x4,96,107,11,1,0x1,0x1,1,1,337,1711,0.164550781250
86,2048,4,0x2DA0A59EE11B7FE8,0x5,0x1,106,118,12,1,0x4,0x6,1,0,333,1715,0.162597656250
86,2048,5,0x2DA0A59EE11B7FE8,0x5,0x3,94,116,22,1,0x6,0x6,1,1,335,1713,0.163574218750
86,2048,6,0x2DA0A59EE11B7FE8,0x5,0x4,92,115,23,1,0x1,0x1,1,1,317,1731,0.154785156250
86,2048,7,0x2DA0A59EE11B7FE8,0x5,0x1,94,116,22,1,0x4,0x4,1,1,303,1745,0.147949218750
86,3072,0,0x2DA0A59EE11B7FE8,0x5,0x2,159,168,9,1,0x7,0x7,1,1,496,2576,0.161458333333
86,3072,1,0x2DA0A59EE11B7FE8,0x5,0x6,171,173,2,1,0x3,0x3,1,1,481,2591,0.156575520833
86,3072,2,0x2DA0A59EE11B7FE8,0x5,0x8,160,173,13,1,0xD,0xD,1,1,517,2555,0.168294270833
86,3072,3,0x2DA0A59EE11B7FE8,0x5,0x4,143,174,31,1,0x1,0x1,1,1,506,2566,0.164713541667
86,3072,4,0x2DA0A59EE11B7FE8,0x5,0x3,167,176,9,1,0x6,0x6,1,1,478,2594,0.155598958333
86,3072,5,0x2DA0A59EE11B7FE8,0x5,0x3,152,168,16,1,0x6,0x6,1,1,490,2582,0.159505208333
86,3072,6,0x2DA0A59EE11B7FE8,0x5,0x4,152,177,25,1,0x1,0x1,1,1,499,2573,0.162434895833
86,3072,7,0x2DA0A59EE11B7FE8,0x5,0x1,150,180,30,1,0x4,0x4,1,1,481,2591,0.156575520833
86,4096,0,0x2DA0A59EE11B7FE8,0x5,0x2,209,224,15,1,0x7,0x7,1,1,660,3436,0.161132812500
86,4096,1,0x2DA0A59EE11B7FE8,0x5,0x1,226,229,3,1,0x4,0x3,1,0,647,3449,0.157958984375
86,4096,2,0x2DA0A59EE11B7FE8,0x5,0x8,224,238,14,1,0xD,0xD,1,1,689,3407,0.168212890625
86,4096,3,0x2DA0A59EE11B7FE8,0x5,0x4,210,236,26,1,0x1,0x1,1,1,679,3417,0.165771484375
86,4096,4,0x2DA0A59EE11B7FE8,0x5,0x3,222,232,10,1,0x6,0x6,1,1,673,3423,0.164306640625
86,4096,5,0x2DA0A59EE11B7FE8,0x5,0x3,197,224,27,1,0x6,0x6,1,1,675,3421,0.164794921875
86,4096,6,0x2DA0A59EE11B7FE8,0x5,0x4,191,241,50,1,0x1,0x1,1,1,667,3429,0.162841796875
86,4096,7,0x2DA0A59EE11B7FE8,0x5,0x1,193,241,48,1,0x4,0x4,1,1,635,3461,0.155029296875
86,6144,0,0x2DA0A59EE11B7FE8,0x5,0x2,320,354,34,1,0x7,0x7,1,1,983,5161,0.159993489583
86,6144,1,0x2DA0A59EE11B7FE8,0x5,0x6,331,353,22,1,0x3,0x3,1,1,1005,5139,0.163574218750
86,6144,2,0x2DA0A59EE11B7FE8,0x5,0xC,339,349,10,1,0x9,0xD,1,0,989,5155,0.160970052083
86,6144,3,0x2DA0A59EE11B7FE8,0x5,0x4,346,355,9,1,0x1,0x1,1,1,1032,5112,0.167968750000
86,6144,4,0x2DA0A59EE11B7FE8,0x5,0x3,328,362,34,1,0x6,0x6,1,1,989,5155,0.160970052083
86,6144,5,0x2DA0A59EE11B7FE8,0x5,0x3,303,354,51,1,0x6,0x6,1,1,1013,5131,0.164876302083
86,6144,6,0x2DA0A59EE11B7FE8,0x5,0x4,312,360,48,1,0x1,0x1,1,1,1009,5135,0.164225260417
86,6144,7,0x2DA0A59EE11B7FE8,0x5,0x1,299,365,66,1,0x4,0x4,1,1,968,5176,0.157552083333
86,8192,0,0x2DA0A59EE11B7FE8,0x5,0x2,426,472,46,1,0x7,0x7,1,1,1309,6883,0.159790039062
86,8192,1,0x2DA0A59EE11B7FE8,0x5,0x6,428,478,50,1,0x3,0x3,1,1,1332,6860,0.162597656250
86,8192,2,0x2DA0A59EE11B7FE8,0x5,0x8,471,473,2,1,0xD,0xD,1,1,1291,6901,0.157592773438
86,8192,3,0x2DA0A59EE11B7FE8,0x5,0x4,464,467,3,1,0x1,0x1,1,1,1386,6806,0.169189453125
86,8192,4,0x2DA0A59EE11B7FE8,0x5,0x3,427,486,59,1,0x6,0x6,1,1,1321,6871,0.161254882812
86,8192,5,0x2DA0A59EE11B7FE8,0x5,0x3,418,469,51,1,0x6,0x6,1,1,1348,6844,0.164550781250
86,8192,6,0x2DA0A59EE11B7FE8,0x5,0x4,427,494,67,1,0x1,0x1,1,1,1352,6840,0.165039062500
86,8192,7,0x2DA0A59EE11B7FE8,0x5,0x1,415,489,74,1,0x4,0x4,1,1,1343,6849,0.163940429688
86,12288,0,0x2DA0A59EE11B7FE8,0x5,0x2,633,698,65,1,0x7,0x7,1,1,1957,10331,0.159261067708
86,12288,1,0x2DA0A59EE11B7FE8,0x5,0x6,650,703,53,1,0x3,0x3,1,1,2030,10258,0.165201822917
86,12288,2,0x2DA0A59EE11B7FE8,0x5,0x8,668,738,70,1,0xD,0xD,1,1,1949,10339,0.158610026042
86,12288,3,0x2DA0A59EE11B7FE8,0x5,0x4,685,718,33,1,0x1,0x1,1,1,2057,10231,0.167399088542
86,12288,4,0x2DA0A59EE11B7FE8,0x5,0x3,638,723,85,1,0x6,0x6,1,1,2010,10278,0.163574218750
86,12288,5,0x2DA0A59EE11B7FE8,0x5,0x3,603,738,135,1,0x6,0x6,1,1,2017,10271,0.164143880208
86,12288,6,0x2DA0A59EE11B7FE8,0x5,0x4,657,721,64,1,0x1,0x1,1,1,2022,10266,0.164550781250
86,12288,7,0x2DA0A59EE11B7FE8,0x5,0x1,640,744,104,1,0x4,0x4,1,1,2018,10270,0.164225260417
86,16384,0,0x2DA0A59EE11B7FE8,0x5,0x2,830,961,131,1,0x7,0x7,1,1,2631,13753,0.160583496094
86,16384,1,0x2DA0A59EE11B7FE8,0x5,0x6,873,945,72,1,0x3,0x3,1,1,2688,13696,0.164062500000
86,16384,2,0x2DA0A59EE11B7FE8,0x5,0x8,873,990,117,1,0xD,0xD,1,1,2641,13743,0.161193847656
86,16384,3,0x2DA0A59EE11B7FE8,0x5,0x4,885,980,95,1,0x1,0x1,1,1,2728,13656,0.166503906250
86,16384,4,0x2DA0A59EE11B7FE8,0x5,0x3,849,997,148,1,0x6,0x6,1,1,2740,13644,0.167236328125
86,16384,5,0x2DA0A59EE11B7FE8,0x5,0x3,824,993,169,1,0x6,0x6,1,1,2696,13688,0.164550781250
86,16384,6,0x2DA0A59EE11B7FE8,0x5,0x4,888,962,74,1,0x1,0x1,1,1,2708,13676,0.165283203125
86,16384,7,0x2DA0A59EE11B7FE8,0x5,0x1,857,994,137,1,0x4,0x4,1,1,2689,13695,0.164123535156
86,24576,0,0x2DA0A59EE11B7FE8,0x5,0x2,1285,1457,172,1,0x7,0x7,1,1,3946,20630,0.160563151042
86,24576,1,0x2DA0A59EE11B7FE8,0x5,0x6,1331,1450,119,1,0x3,0x3,1,1,4039,20537,0.164347330729
86,24576,2,0x2DA0A59EE11B7FE8,0x5,0x8,1300,1488,188,1,0xD,0xD,1,1,4004,20572,0.162923177083
86,24576,3,0x2DA0A59EE11B7FE8,0x5,0x4,1315,1505,190,1,0x1,0x1,1,1,4109,20467,0.167195638021
86,24576,4,0x2DA0A59EE11B7FE8,0x5,0x3,1291,1516,225,1,0x6,0x6,1,1,4111,20465,0.167277018229
86,24576,5,0x2DA0A59EE11B7FE8,0x5,0x3,1210,1477,267,1,0x6,0x6,1,1,4003,20573,0.162882486979
86,24576,6,0x2DA0A59EE11B7FE8,0x5,0x4,1278,1498,220,1,0x1,0x1,1,1,4032,20544,0.164062500000
86,24576,7,0x2DA0A59EE11B7FE8,0x5,0x1,1305,1494,189,1,0x4,0x4,1,1,4016,20560,0.163411458333
86,32768,0,0x2DA0A59EE11B7FE8,0x5,0x2,1687,1981,294,1,0x7,0x7,1,1,5269,27499,0.160797119141
86,32768,1,0x2DA0A59EE11B7FE8,0x5,0x6,1773,1963,190,1,0x3,0x3,1,1,5361,27407,0.163604736328
86,32768,2,0x2DA0A59EE11B7FE8,0x5,0x8,1709,1977,268,1,0xD,0xD,1,1,5352,27416,0.163330078125
86,32768,3,0x2DA0A59EE11B7FE8,0x5,0x4,1690,2025,335,1,0x1,0x1,1,1,5499,27269,0.167816162109
86,32768,4,0x2DA0A59EE11B7FE8,0x5,0x3,1719,2019,300,1,0x6,0x6,1,1,5486,27282,0.167419433594
86,32768,5,0x2DA0A59EE11B7FE8,0x5,0x3,1631,2022,391,1,0x6,0x6,1,1,5340,27428,0.162963867188
86,32768,6,0x2DA0A59EE11B7FE8,0x5,0x4,1721,1998,277,1,0x1,0x1,1,1,5370,27398,0.163879394531
86,32768,7,0x2DA0A59EE11B7FE8,0x5,0x1,1698,1986,288,1,0x4,0x4,1,1,5381,27387,0.164215087891
87,512,0,0x459B5D1FAE4F3D9A,0x9,0xC,21,22,1,1,0x5,0x7,1,0,89,423,0.173828125000
87,512,1,0x459B5D1FAE4F3D9A,0x9,0x6,22,23,1,1,0xF,0xE,1,0,73,439,0.142578125000
87,512,2,0x459B5D1FAE4F3D9A,0x9,0xC,24,25,1,1,0x5,0x5,1,1,75,437,0.146484375000
87,512,3,0x459B5D1FAE4F3D9A,0x9,0xC,20,29,9,1,0x5,0xE,1,0,84,428,0.164062500000
87,512,4,0x459B5D1FAE4F3D9A,0x9,0x4,23,24,1,1,0xD,0x4,1,0,87,425,0.169921875000
87,512,5,0x459B5D1FAE4F3D9A,0x9,0x7,22,24,2,1,0xE,0x0,1,0,83,429,0.162109375000
87,512,6,0x459B5D1FAE4F3D9A,0x9,0x6,22,25,3,1,0xF,0x0,1,0,76,436,0.148437500000
87,512,7,0x459B5D1FAE4F3D9A,0x9,0x8,22,25,3,1,0x1,0x8,1,0,72,440,0.140625000000
87,1024,0,0x459B5D1FAE4F3D9A,0x9,0xA,49,54,5,1,0x3,0x7,1,0,170,854,0.166015625000
87,1024,1,0x459B5D1FAE4F3D9A,0x9,0x7,45,53,8,1,0xE,0xE,1,1,170,854,0.166015625000
87,1024,2,0x459B5D1FAE4F3D9A,0x9,0xC,46,54,8,1,0x5,0x5,1,1,157,867,0.153320312500
87,1024,3,0x459B5D1FAE4F3D9A,0x9,0xC,48,56,8,1,0x5,0xE,1,0,167,857,0.163085937500
87,1024,4,0x459B5D1FAE4F3D9A,0x9,0xB,53,54,1,1,0x2,0x4,1,0,168,856,0.164062500000
87,1024,5,0x459B5D1FAE4F3D9A,0x9,0x7,47,51,4,1,0xE,0x0,1,0,161,863,0.157226562500
87,1024,6,0x459B5D1FAE4F3D9A,0x9,0xC,54,56,2,1,0x5,0x0,1,0,160,864,0.156250000000
87,1024,7,0x459B5D1FAE4F3D9A,0x9,0xD,56,57,1,1,0x4,0x8,1,0,159,865,0.155273437500
87,1536,0,0x459B5D1FAE4F3D9A,0x9,0xE,73,81,8,1,0x7,0x7,1,1,249,1287,0.162109375000
87,1536,1,0x459B5D1FAE4F3D9A,0x9,0x7,73,86,13,1,0xE,0xE,1,1,257,1279,0.167317708333
87,1536,2,0x459B5D1FAE4F3D9A,0x9,0xC,73,86,13,1,0x5,0x5,1,1,224,1312,0.145833333333
87,1536,3,0x459B5D1FAE4F3D9A,0x9,0xC,79,86,7,1,0x5,0xE,1,0,257,1279,0.167317708333
87,1536,4,0x459B5D1FAE4F3D9A,0x9,0xB,78,81,3,1,0x2,0x4,1,0,263,1273,0.171223958333
87,1536,5,0x459B5D1FAE4F3D9A,0x9,0x2,79,80,1,1,0xB,0x0,1,0,256,1280,0.166666666667
87,1536,6,0x459B5D1FAE4F3D9A,0x9,0x5,84,86,2,1,0xC,0x0,1,0,245,1291,0.159505208333
87,1536,7,0x459B5D1FAE4F3D9A,0x9,0xE,85,88,3,1,0x7,0x8,1,0,238,1298,0.154947916667
87,2048,0,0x459B5D1FAE4F3D9A,0x9,0xE,95,120,25,1,0x7,0x7,1,1,325,1723,0.158691406250
87,2048,1,0x459B5D1FAE4F3D9A,0x9,0x7,108,116,8,1,0xE,0xE,1,1,334,1714,0.163085937500
87,2048,2,0x459B5D1FAE4F3D9A,0x9,0xC,106,109,3,1,0x5,0x5,1,1,298,1750,0.145507812500
87,2048,3,0x459B5D1FAE4F3D9A,0x9,0xC,101,111,10,1,0x5,0xE,1,0,342,1706,0.166992187500
87,2048,4,0x459B5D1FAE4F3D9A,0x9,0x4,111,115,4,2,0x0,0x4,0,0,343,1705,0.167480468750
87,2048,5,0x459B5D1FAE4F3D9A,0x9,0x2,108,111,3,1,0xB,0x0,1,0,327,1721,0.159667968750
87,2048,6,0x459B5D1FAE4F3D9A,0x9,0x5,111,113,2,1,0xC,0x0,1,0,322,1726,0.157226562500
87,2048,7,0x459B5D1FAE4F3D9A,0x9,0x1,114,116,2,1,0x8,0x8,1,1,319,1729,0.155761718750
87,3072,0,0x459B5D1FAE4F3D9A,0x9,0xE,152,173,21,1,0x7,0x7,1,1,485,2587,0.157877604167
87,3072,1,0x459B5D1FAE4F3D9A,0x9,0x7,169,177,8,1,0xE,0xE,1,1,482,2590,0.156901041667
87,3072,2,0x459B5D1FAE4F3D9A,0x9,0xC,161,173,12,1,0x5,0x5,1,1,468,2604,0.152343750000
87,3072,3,0x459B5D1FAE4F3D9A,0x9,0xC,156,162,6,1,0x5,0xE,1,0,505,2567,0.164388020833
87,3072,4,0x459B5D1FAE4F3D9A,0x9,0xD,165,175,10,1,0x4,0x4,1,1,511,2561,0.166341145833
87,3072,5,0x459B5D1FAE4F3D9A,0x9,0x4,166,173,7,1,0xD,0x0,1,0,508,2564,0.165364583333
87,3072,6,0x459B5D1FAE4F3D9A,0x9,0x5,172,173,1,1,0xC,0x0,1,0,488,2584,0.158854166667
87,3072,7,0x459B5D1FAE4F3D9A,0x9,0x1,172,184,12,1,0x8,0x8,1,1,481,2591,0.156575520833
87,4096,0,0x459B5D1FAE4F3D9A,0x9,0xE,199,245,46,1,0x7,0x7,1,1,642,3454,0.156738281250
87,4096,1,0x459B5D1FAE4F3D9A,0x9,0x7,212,234,22,1,0xE,0xE,1,1,660,3436,0.161132812500
87,4096,2,0x459B5D1FAE4F3D9A,0x9,0xC,206,231,25,1,0x5,0x5,1,1,648,3448,0.158203125000
87,4096,3,0x459B5D1FAE4F3D9A,0x9,0x7,203,221,18,1,0xE,0xE,1,1,675,3421,0.164794921875
87,4096,4,0x459B5D1FAE4F3D9A,0x9,0xD,222,226,4,1,0x4,0x4,1,1,681,3415,0.166259765625
87,4096,5,0x459B5D1FAE4F3D9A,0x9,0x4,230,239,9,1,0xD,0x0,1,0,670,3426,0.163574218750
87,4096,6,0x459B5D1FAE4F3D9A,0x9,0x9,222,229,7,1,0x0,0x0,1,1,662,3434,0.161621093750
87,4096,7,0x459B5D1FAE4F3D9A,0x9,0x1,224,239,15,1,0x8,0x8,1,1,651,3445,0.158935546875
87,6144,0,0x459B5D1FAE4F3D9A,0x9,0xE,323,346,23,1,0x7,0x7,1,1,977,5167,0.159016927083
87,6144,1,0x459B5D1FAE4F3D9A,0x9,0x7,329,369,40,1,0xE,0xE,1,1,993,5151,0.161621093750
87,6144,2,0x459B5D1FAE4F3D9A,0x9,0xC,325,361,36,1,0x5,0x5,1,1,987,5157,0.160644531250
87,6144,3,0x459B5D1FAE4F3D9A,0x9,0x7,315,343,28,1,0xE,0xE,1,1,989,5155,0.160970052083
87,6144,4,0x459B5D1FAE4F3D9A,0x9,0xD,323,358,35,1,0x4,0x4,1,1,1032,5112,0.167968750000
87,6144,5,0x459B5D1FAE4F3D9A,0x9,0x9,344,355,11,1,0x0,0x0,1,1,1019,5125,0.165852864583
87,6144,6,0x459B5D1FAE4F3D9A,0x9,0x9,332,363,31,1,0x0,0x0,1,1,1018,5126,0.165690104167
87,6144,7,0x459B5D1FAE4F3D9A,0x9,0x1,335,351,16,1,0x8,0x8,1,1,1019,5125,0.165852864583
87,8192,0,0x459B5D1FAE4F3D9A,0x9,0xE,424,477,53,1,0x7,0x7,1,1,1308,6884,0.159667968750
87,8192,1,0x459B5D1FAE4F3D9A,0x9,0x7,437,491,54,1,0xE,0xE,1,1,1325,6867,0.161743164062
87,8192,2,0x459B5D1FAE4F3D9A,0x9,0xC,444,470,26,1,0x5,0x5,1,1,1367,6825,0.166870117188
87,8192,3,0x459B5D1FAE4F3D9A,0x9,0x7,437,474,37,1,0xE,0xE,1,1,1350,6842,0.164794921875
87,8192,4,0x459B5D1FAE4F3D9A,0x9,0xD,422,472,50,1,0x4,0x4,1,1,1379,6813,0.168334960938
87,8192,5,0x459B5D1FAE4F3D9A,0x9,0x9,458,477,19,1,0x0,0x0,1,1,1334,6858,0.162841796875
87,8192,6,0x459B5D1FAE4F3D9A,0x9,0x9,436,485,49,1,0x0,0x0,1,1,1347,6845,0.164428710938
87,8192,7,0x459B5D1FAE4F3D9A,0x9,0x1,439,486,47,1,0x8,0x8,1,1,1339,6853,0.163452148438
87,12288,0,0x459B5D1FAE4F3D9A,0x9,0xE,634,725,91,1,0x7,0x7,1,1,1999,10289,0.162679036458
87,12288,1,0x459B5D1FAE4F3D9A,0x9,0x7,645,739,94,1,0xE,0xE,1,1,1997,10291,0.162516276042
87,12288,2,0x459B5D1FAE4F3D9A,0x9,0xC,665,741,76,1,0x5,0x5,1,1,2052,10236,0.166992187500
87,12288,3,0x459B5D1FAE4F3D9A,0x9,0x7,680,722,42,1,0xE,0xE,1,1,1991,10297,0.162027994792
87,12288,4,0x459B5D1FAE4F3D9A,0x9,0xD,626,720,94,1,0x4,0x4,1,1,2028,10260,0.165039062500
87,12288,5,0x459B5D1FAE4F3D9A,0x9,0x9,663,733,70,1,0x0,0x0,1,1,2027,10261,0.164957682292
87,12288,6,0x459B5D1FAE4F3D9A,0x9,0x9,664,729,65,1,0x0,0x0,1,1,2011,10277,0.163655598958
87,12288,7,0x459B5D1FAE4F3D9A,0x9,0x1,647,749,102,1,0x8,0x8,1,1,2038,10250,0.165852864583
87,16384,0,0x459B5D1FAE4F3D9A,0x9,0xE,853,975,122,1,0x7,0x7,1,1,2667,13717,0.162780761719
87,16384,1,0x459B5D1FAE4F3D9A,0x9,0x7,871,982,111,1,0xE,0xE,1,1,2621,13763,0.159973144531
87,16384,2,0x459B5D1FAE4F3D9A,0x9,0xC,875,995,120,1,0x5,0x5,1,1,2738,13646,0.167114257812
87,16384,3,0x459B5D1FAE4F3D9A,0x9,0x7,900,979,79,1,0xE,0xE,1,1,2639,13745,0.161071777344
87,16384,4,0x459B5D1FAE4F3D9A,0x9,0xD,836,969,133,1,0x4,0x4,1,1,2726,13658,0.166381835938
87,16384,5,0x459B5D1FAE4F3D9A,0x9,0x9,864,989,125,1,0x0,0x0,1,1,2683,13701,0.163757324219
87,16384,6,0x459B5D1FAE4F3D9A,0x9,0x9,879,992,113,1,0x0,0x0,1,1,2652,13732,0.161865234375
87,16384,7,0x459B5D1FAE4F3D9A,0x9,0x1,870,1002,132,1,0x8,0x8,1,1,2696,13688,0.164550781250
87,24576,0,0x459B5D1FAE4F3D9A,0x9,0xE,1282,1474,192,1,0x7,0x7,1,1,4008,20568,0.163085937500
87,24576,1,0x459B5D1FAE4F3D9A,0x9,0x7,1289,1499,210,1,0xE,0xE,1,1,3922,20654,0.159586588542
87,24576,2,0x459B5D1FAE4F3D9A,0x9,0xC,1303,1503,200,1,0x5,0x5,1,1,4089,20487,0.166381835938
87,24576,3,0x459B5D1FAE4F3D9A,0x9,0x7,1335,1508,173,1,0xE,0xE,1,1,3926,20650,0.159749348958
87,24576,4,0x459B5D1FAE4F3D9A,0x9,0xD,1280,1491,211,1,0x4,0x4,1,1,4034,20542,0.164143880208
87,24576,5,0x459B5D1FAE4F3D9A,0x9,0x9,1302,1469,167,1,0x0,0x0,1,1,4030,20546,0.163981119792
87,24576,6,0x459B5D1FAE4F3D9A,0x9,0x9,1279,1493,214,1,0x0,0x0,1,1,3922,20654,0.159586588542
87,24576,7,0x459B5D1FAE4F3D9A,0x9,0x1,1294,1498,204,1,0x8,0x8,1,1,4030,20546,0.163981119792
87,32768,0,0x459B5D1FAE4F3D9A,0x9,0xE,1723,2020,297,1,0x7,0x7,1,1,5338,27430,0.162902832031
87,32768,1,0x459B5D1FAE4F3D9A,0x9,0x7,1708,1991,283,1,0xE,0xE,1,1,5288,27480,0.161376953125
87,32768,2,0x459B5D1FAE4F3D9A,0x9,0xC,1740,2014,274,1,0x5,0x5,1,1,5424,27344,0.165527343750
87,32768,3,0x459B5D1FAE4F3D9A,0x9,0x7,1789,2027,238,1,0xE,0xE,1,1,5248,27520,0.160156250000
87,32768,4,0x459B5D1FAE4F3D9A,0x9,0xD,1722,2009,287,1,0x4,0x4,1,1,5380,27388,0.164184570312
87,32768,5,0x459B5D1FAE4F3D9A,0x9,0x9,1749,1965,216,1,0x0,0x0,1,1,5431,27337,0.165740966797
87,32768,6,0x459B5D1FAE4F3D9A,0x9,0x9,1667,2023,356,1,0x0,0x0,1,1,5302,27466,0.161804199219
87,32768,7,0x459B5D1FAE4F3D9A,0x9,0x1,1697,2002,305,1,0x8,0x8,1,1,5313,27455,0.162139892578
88,512,0,0x0ED06D2424D7F1C4,0x1,0xD,23,26,3,1,0xC,0xC,1,1,94,418,0.183593750000
88,512,1,0x0ED06D2424D7F1C4,0x1,0x5,21,22,1,1,0x4,0xF,1,0,74,438,0.144531250000
88,512,2,0x0ED06D2424D7F1C4,0x1,0x9,19,22,3,1,0x8,0x8,1,1,81,431,0.158203125000
88,512,3,0x0ED06D2424D7F1C4,0x1,0x0,23,28,5,1,0x1,0xE,1,0,70,442,0.136718750000
88,512,4,0x0ED06D2424D7F1C4,0x1,0xF,18,24,6,1,0xE,0xE,1,1,87,425,0.169921875000
88,512,5,0x0ED06D2424D7F1C4,0x1,0xE,20,25,5,1,0xF,0xF,1,1,82,430,0.160156250000
88,512,6,0x0ED06D2424D7F1C4,0x1,0x1,24,25,1,2,0x0,0x4,0,0,95,417,0.185546875000
88,512,7,0x0ED06D2424D7F1C4,0x1,0x7,25,26,1,1,0x6,0xD,1,0,65,447,0.126953125000
88,1024,0,0x0ED06D2424D7F1C4,0x1,0x3,50,52,2,1,0x2,0xC,1,0,176,848,0.171875000000
88,1024,1,0x0ED06D2424D7F1C4,0x1,0xF,47,48,1,1,0xE,0xF,1,0,159,865,0.155273437500
88,1024,2,0x0ED06D2424D7F1C4,0x1,0x1,49,50,1,1,0x0,0x8,1,0,156,868,0.152343750000
88,1024,3,0x0ED06D2424D7F1C4,0x1,0x0,46,50,4,1,0x1,0xE,1,0,158,866,0.154296875000
88,1024,4,0x0ED06D2424D7F1C4,0x1,0xF,38,50,12,1,0xE,0xE,1,1,178,846,0.173828125000
88,1024,5,0x0ED06D2424D7F1C4,0x1,0xE,41,54,13,1,0xF,0xF,1,1,156,868,0.152343750000
88,1024,6,0x0ED06D2424D7F1C4,0x1,0xD,48,51,3,1,0xC,0x4,1,0,207,817,0.202148437500
88,1024,7,0x0ED06D2424D7F1C4,0x1,0xC,48,52,4,1,0xD,0xD,1,1,154,870,0.150390625000
88,1536,0,0x0ED06D2424D7F1C4,0x1,0xD,84,87,3,1,0xC,0xC,1,1,252,1284,0.164062500000
88,1536,1,0x0ED06D2424D7F1C4,0x1,0x7,78,80,2,1,0x6,0xF,1,0,254,1282,0.165364583333
88,1536,2,0x0ED06D2424D7F1C4,0x1,0x9,78,81,3,1,0x8,0x8,1,1,229,1307,0.149088541667
88,1536,3,0x0ED06D2424D7F1C4,0x1,0x0,71,76,5,1,0x1,0xE,1,0,243,1293,0.158203125000
88,1536,4,0x0ED06D2424D7F1C4,0x1,0xF,67,85,18,1,0xE,0xE,1,1,258,1278,0.167968750000
88,1536,5,0x0ED06D2424D7F1C4,0x1,0xE,68,82,14,1,0xF,0xF,1,1,242,1294,0.157552083333
88,1536,6,0x0ED06D2424D7F1C4,0x1,0x5,76,84,8,1,0x4,0x4,1,1,267,1269,0.173828125000
88,1536,7,0x0ED06D2424D7F1C4,0x1,0xC,74,79,5,1,0xD,0xD,1,1,239,1297,0.155598958333
88,2048,0,0x0ED06D2424D7F1C4,0x1,0xD,111,114,3,1,0xC,0xC,1,1,334,1714,0.163085937500
88,2048,1,0x0ED06D2424D7F1C4,0x1,0x3,107,108,1,1,0x2,0xF,1,0,328,1720,0.160156250000
88,2048,2,0x0ED06D2424D7F1C4,0x1,0x9,105,114,9,1,0x8,0x8,1,1,312,1736,0.152343750000
88,2048,3,0x0ED06D2424D7F1C4,0x1,0x0,100,105,5,1,0x1,0xE,1,0,329,1719,0.160644531250
88,2048,4,0x0ED06D2424D7F1C4,0x1,0xF,84,115,31,1,0xE,0xE,1,1,345,1703,0.168457031250
88,2048,5,0x0ED06D2424D7F1C4,0x1,0xE,92,112,20,1,0xF,0xF,1,1,321,1727,0.156738281250
