trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_minimum_words,total_public_outputs,total_internal_ineffective,total_infected,aggregate_empirical_rate,theoretical_rate,absolute_rate_error,mean_minimum_gap,min_minimum_gap,max_minimum_gap
10,4096,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D738C,0,7,8,32768,5229,27539,0.159576416016,0.164132936375,0.004556520360,15.000000,5,36
10,6144,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0xB0797B0C,0,6,8,49152,7815,41337,0.158996582031,0.164132936375,0.005136354344,19.750000,3,41
10,8192,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D7B8C,1,8,8,65536,10582,54954,0.161468505859,0.164132936375,0.002664430516,37.000000,8,59
10,12288,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D7B8C,1,8,8,98304,15954,82350,0.162292480469,0.164132936375,0.001840455907,82.125000,28,149
10,16384,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D7B8C,1,8,8,131072,21361,109711,0.162971496582,0.164132936375,0.001161439793,118.875000,49,189
10,24576,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D7B8C,1,8,8,196608,31877,164731,0.162134806315,0.164132936375,0.001998130060,188.500000,122,280
10,32768,0x5343454E45535934,0x6BD04B8CC4A808B3,1140232A767D00A30F10,0x4,0x347D7B8C,0x347D7B8C,1,8,8,262144,42571,219573,0.162395477295,0.164132936375,0.001737459080,279.875000,226,390
11,512,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0x00000000,0,0,7,4096,672,3424,0.164062500000,0.164132936375,0.000070436375,3.428571,1,9
11,1024,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0x0A12D3E9,0,2,8,8192,1346,6846,0.164306640625,0.164132936375,0.000173704250,3.250000,1,7
11,1536,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0x00000000,0,3,7,12288,2006,10282,0.163248697917,0.164132936375,0.000884238459,5.571429,1,19
11,2048,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0x00000000,0,5,7,16384,2632,13752,0.160644531250,0.164132936375,0.003488405125,10.142857,1,21
11,3072,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0x00000000,0,7,7,24576,3952,20624,0.160807291667,0.164132936375,0.003325644709,19.000000,7,30
11,4096,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,32768,5267,27501,0.160736083984,0.164132936375,0.003396852391,32.250000,6,48
11,6144,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,49152,7934,41218,0.161417643229,0.164132936375,0.002715293146,53.750000,32,84
11,8192,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,65536,10783,54753,0.164535522461,0.164132936375,0.000402586086,56.875000,27,86
11,12288,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,98304,16113,82191,0.163909912109,0.164132936375,0.000223024266,98.750000,69,149
11,16384,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,131072,21511,109561,0.164115905762,0.164132936375,0.000017030614,131.250000,102,186
11,24576,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,196608,32198,164410,0.163767496745,0.164132936375,0.000365439631,201.250000,134,261
11,32768,0x5343454E45535934,0x67498F05F36B3762,4A5A92E017F604F1546E,0xF,0xE35ABEAC,0xE35ABEAC,1,8,8,262144,42928,219216,0.163757324219,0.164132936375,0.000375612157,289.500000,172,361
12,512,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x00000000,0,1,5,4096,705,3391,0.172119140625,0.164132936375,0.007986204250,3.000000,1,6
12,1024,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x00000000,0,4,7,8192,1389,6803,0.169555664062,0.164132936375,0.005422727687,4.142857,1,7
12,1536,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4B25FE44,0,6,8,12288,2077,10211,0.169026692708,0.164132936375,0.004893756333,4.000000,1,8
12,2048,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x00000000,0,5,7,16384,2739,13645,0.167175292969,0.164132936375,0.003042356593,6.714286,1,16
12,3072,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x00000000,0,6,7,24576,4029,20547,0.163940429688,0.164132936375,0.000192506688,12.714286,3,30
12,4096,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x0B0DBE4C,0,6,8,32768,5376,27392,0.164062500000,0.164132936375,0.000070436375,17.750000,1,38
12,6144,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,49152,8082,41070,0.164428710938,0.164132936375,0.000295774562,35.875000,11,62
12,8192,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,65536,10790,54746,0.164642333984,0.164132936375,0.000509397609,49.625000,26,97
12,12288,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,98304,16130,82174,0.164082845052,0.164132936375,0.000050091323,79.000000,57,136
12,16384,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,131072,21438,109634,0.163558959961,0.164132936375,0.000573976414,114.250000,83,170
12,24576,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,196608,32262,164346,0.164093017578,0.164132936375,0.000039918797,197.500000,173,221
12,32768,0x5343454E45535934,0xD2DFC93FEBE1C6E6,35253881E082E4E2EB2A,0x6,0x4305FE44,0x4305FE44,1,8,8,262144,42913,219231,0.163700103760,0.164132936375,0.000432832616,279.500000,248,322
13,512,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x00000000,0,2,5,4096,655,3441,0.159912109375,0.164132936375,0.004220827000,3.000000,1,5
13,1024,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x00000000,0,2,6,8192,1331,6861,0.162475585938,0.164132936375,0.001657350438,4.000000,1,9
13,1536,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9365EB0A,0,6,8,12288,1998,10290,0.162597656250,0.164132936375,0.001535280125,9.375000,5,20
13,2048,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x00000000,0,6,7,16384,2663,13721,0.162536621094,0.164132936375,0.001596315282,9.285714,2,16
13,3072,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x93E56382,0,7,8,24576,3991,20585,0.162394205729,0.164132936375,0.001738730646,10.500000,3,19
13,4096,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x93ED6B82,0,7,8,32768,5404,27364,0.164916992188,0.164132936375,0.000784055812,22.375000,1,44
13,6144,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BE56B8A,0,7,8,49152,7968,41184,0.162109375000,0.164132936375,0.002023561375,36.625000,4,77
13,8192,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BED6B82,1,8,8,65536,10577,54959,0.161392211914,0.164132936375,0.002740724461,54.250000,2,118
13,12288,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BED6B82,1,8,8,98304,16030,82274,0.163065592448,0.164132936375,0.001067343927,78.375000,27,167
13,16384,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BED6B82,1,8,8,131072,21404,109668,0.163299560547,0.164132936375,0.000833375828,112.500000,61,188
13,24576,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BED6B82,1,8,8,196608,32279,164329,0.164179484049,0.164132936375,0.000046547674,183.875000,117,262
13,32768,0x5343454E45535934,0x2D0DAAABC6CCFF8A,29688B5F0356D41EAA99,0x3,0x9BED6B82,0x9BED6B82,1,8,8,262144,43065,219079,0.164279937744,0.164132936375,0.000147001369,276.000000,199,374
14,512,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x9D4622BB,0,2,8,4096,673,3423,0.164306640625,0.164132936375,0.000173704250,2.875000,1,6
14,1024,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0xA47772E3,0,1,8,8192,1335,6857,0.162963867188,0.164132936375,0.001169069188,3.625000,1,12
14,1536,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0xEDB560A8,0,4,8,12288,2010,10278,0.163574218750,0.164132936375,0.000558717625,4.875000,1,20
14,2048,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8CE53168,0,5,8,16384,2662,13722,0.162475585938,0.164132936375,0.001657350438,8.125000,1,37
14,3072,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x00000000,0,4,7,24576,3989,20587,0.162312825521,0.164132936375,0.001820110855,15.000000,1,43
14,4096,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8EE730E9,0,5,8,32768,5301,27467,0.161773681641,0.164132936375,0.002359254735,19.375000,7,57
14,6144,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8CF530F9,0,7,8,49152,7925,41227,0.161234537760,0.164132936375,0.002898398615,31.250000,2,63
14,8192,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8DF531F9,1,8,8,65536,10590,54946,0.161590576172,0.164132936375,0.002542360203,47.750000,16,89
14,12288,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8DF531F9,1,8,8,98304,15932,82372,0.162068684896,0.164132936375,0.002064251480,83.500000,42,131
14,16384,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8DF531F9,1,8,8,131072,21310,109762,0.162582397461,0.164132936375,0.001550538914,122.500000,88,154
14,24576,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8DF531F9,1,8,8,196608,31769,164839,0.161585489909,0.164132936375,0.002547446467,193.875000,146,236
14,32768,0x5343454E45535934,0x9ABD3208692B72A2,5C0DD8B6EC26E5640B90,0x0,0x8DF531F9,0x8DF531F9,1,8,8,262144,42536,219608,0.162261962891,0.164132936375,0.001870973485,260.625000,215,379
15,512,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x00000000,0,0,6,4096,702,3394,0.171386718750,0.164132936375,0.007253782375,3.166667,1,9
15,1024,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0xEFCC8072,0,3,8,8192,1397,6795,0.170532226562,0.164132936375,0.006399290187,7.000000,2,13
15,1536,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0xFEC6A261,0,3,8,12288,2030,10258,0.165201822917,0.164132936375,0.001068886541,7.000000,2,13
15,2048,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0xEED6A260,0,3,8,16384,2718,13666,0.165893554688,0.164132936375,0.001760618312,8.500000,2,21
15,3072,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x6FD682C0,0,6,8,24576,4070,20506,0.165608723958,0.164132936375,0.001475787583,13.250000,1,28
15,4096,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x6FD682C8,0,6,8,32768,5373,27395,0.163970947266,0.164132936375,0.000161989110,19.125000,1,36
15,6144,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x77D69AD8,1,8,8,49152,8045,41107,0.163675944010,0.164132936375,0.000456992365,35.875000,9,66
15,8192,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x77D69AD8,1,8,8,65536,10801,54735,0.164810180664,0.164132936375,0.000677244289,48.625000,2,95
15,12288,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x7FDE92D0,0,7,8,98304,16243,82061,0.165232340495,0.164132936375,0.001099404119,83.375000,9,133
15,16384,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x77D69AD8,1,8,8,131072,21637,109435,0.165077209473,0.164132936375,0.000944273097,130.875000,54,198
15,24576,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x77D69AD8,1,8,8,196608,32316,164292,0.164367675781,0.164132936375,0.000234739406,216.125000,150,252
15,32768,0x5343454E45535934,0x68A5566951D4B8E9,D3FD1856452F832715AE,0x6,0x77D69AD8,0x77D69AD8,1,8,8,262144,43088,219056,0.164367675781,0.164132936375,0.000234739406,308.500000,272,340
16,512,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x00000000,0,0,6,4096,674,3422,0.164550781250,0.164132936375,0.000417844875,2.166667,1,3
16,1024,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x00000000,0,4,7,8192,1348,6844,0.164550781250,0.164132936375,0.000417844875,2.428571,1,6
16,1536,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x75967C86,0,6,8,12288,2046,10242,0.166503906250,0.164132936375,0.002370969875,4.625000,1,17
16,2048,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x35D43C84,0,6,8,16384,2742,13642,0.167358398438,0.164132936375,0.003225462062,5.250000,1,17
16,3072,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x75947C84,0,5,8,24576,4073,20503,0.165730794271,0.164132936375,0.001597857895,17.125000,2,45
16,4096,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x00000000,0,6,7,32768,5437,27331,0.165924072266,0.164132936375,0.001791135890,24.285714,5,55
16,6144,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x35D23886,0,7,8,49152,8148,41004,0.165771484375,0.164132936375,0.001638548000,36.750000,7,88
16,8192,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x31D23882,1,8,8,65536,10856,54680,0.165649414062,0.164132936375,0.001516477687,55.375000,25,119
16,12288,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x31D23882,1,8,8,98304,16214,82090,0.164937337240,0.164132936375,0.000804400864,83.625000,55,147
16,16384,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x31D23882,1,8,8,131072,21628,109444,0.165008544922,0.164132936375,0.000875608547,119.125000,82,171
16,24576,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x31D23882,1,8,8,196608,32536,164072,0.165486653646,0.164132936375,0.001353717270,213.375000,167,304
16,32768,0x5343454E45535934,0x8AE628546FF28BA1,0DF1A6642FE74E4DD4D7,0x7,0x31D23882,0x31D23882,1,8,8,262144,43248,218896,0.164978027344,0.164132936375,0.000845090968,289.125000,228,402
17,512,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x00000000,0,1,7,4096,662,3434,0.161621093750,0.164132936375,0.002511842625,2.000000,1,5
17,1024,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x00000000,0,3,7,8192,1357,6835,0.165649414062,0.164132936375,0.001516477687,4.857143,1,12
17,1536,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x00000000,0,2,5,12288,1985,10303,0.161539713542,0.164132936375,0.002593222834,5.600000,2,9
17,2048,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0xD4360B7E,0,3,8,16384,2645,13739,0.161437988281,0.164132936375,0.002694948094,4.000000,1,9
17,3072,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0xF01E235A,0,6,8,24576,4013,20563,0.163289388021,0.164132936375,0.000843548355,8.500000,2,20
17,4096,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x00000000,0,7,7,32768,5343,27425,0.163055419922,0.164132936375,0.001077516453,22.714286,5,35
17,6144,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,49152,8051,41101,0.163798014323,0.164132936375,0.000334922052,33.000000,14,55
17,8192,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,65536,10789,54747,0.164627075195,0.164132936375,0.000494138820,62.375000,45,96
17,12288,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,98304,16134,82170,0.164123535156,0.164132936375,0.000009401219,97.250000,66,134
17,16384,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,131072,21481,109591,0.163887023926,0.164132936375,0.000245912450,128.750000,80,178
17,24576,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,196608,32136,164472,0.163452148438,0.164132936375,0.000680787938,217.000000,142,278
17,32768,0x5343454E45535934,0x24795A5B426E82D3,DC0130C7296AE82D5938,0xE,0x309E23DA,0x309E23DA,1,8,8,262144,42851,219293,0.163463592529,0.164132936375,0.000669343846,304.000000,248,333
18,512,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xA3E60B5A,0,4,8,4096,677,3419,0.165283203125,0.164132936375,0.001150266750,2.875000,1,6
18,1024,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0x00000000,0,2,6,8192,1360,6832,0.166015625000,0.164132936375,0.001882688625,6.000000,1,12
18,1536,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xA1EC034E,0,5,8,12288,2021,10267,0.164469401042,0.164132936375,0.000336464666,4.375000,1,6
18,2048,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0x00000000,0,5,7,16384,2703,13681,0.164978027344,0.164132936375,0.000845090968,9.428571,4,20
18,3072,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1DC336A,0,7,8,24576,4025,20551,0.163777669271,0.164132936375,0.000355267105,14.500000,2,38
18,4096,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB3CE3368,0,7,8,32768,5380,27388,0.164184570312,0.164132936375,0.000051633937,24.000000,1,42
18,6144,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,49152,8074,41078,0.164265950521,0.164132936375,0.000133014145,38.875000,27,62
18,8192,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,65536,10909,54627,0.166458129883,0.164132936375,0.002325193507,61.125000,42,87
18,12288,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,98304,16248,82056,0.165283203125,0.164132936375,0.001150266750,100.250000,54,156
18,16384,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,131072,21704,109368,0.165588378906,0.164132936375,0.001455442531,127.375000,84,177
18,24576,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,196608,32244,164364,0.164001464844,0.164132936375,0.000131471532,212.000000,167,247
18,32768,0x5343454E45535934,0xAB92B620C427DD22,B621C3244270ADC016A7,0x3,0xB1CC336A,0xB1CC336A,1,8,8,262144,43231,218913,0.164913177490,0.164132936375,0.000780241115,301.500000,198,350
19,512,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0xBCEB8AC3,0,4,8,4096,676,3420,0.165039062500,0.164132936375,0.000906126125,3.125000,1,9
19,1024,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0xA6A1F2C3,0,2,8,8192,1349,6843,0.164672851562,0.164132936375,0.000539915187,4.875000,1,15
19,1536,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x00000000,0,4,7,12288,2014,10274,0.163899739583,0.164132936375,0.000233196792,9.857143,1,30
19,2048,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x00000000,0,4,7,16384,2666,13718,0.162719726562,0.164132936375,0.001413209813,11.571429,3,31
19,3072,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A4CD,0,7,8,24576,4030,20546,0.163981119792,0.164132936375,0.000151816584,18.500000,2,39
19,4096,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0xA4E786CF,0,7,8,32768,5360,27408,0.163574218750,0.164132936375,0.000558717625,23.125000,3,50
19,6144,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,49152,8001,41151,0.162780761719,0.164132936375,0.001352174657,46.875000,10,88
19,8192,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,65536,10719,54817,0.163558959961,0.164132936375,0.000573976414,58.875000,21,109
19,12288,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,98304,16142,82162,0.164204915365,0.164132936375,0.000071978989,94.500000,28,151
19,16384,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,131072,21507,109565,0.164085388184,0.164132936375,0.000047548192,137.625000,75,199
19,24576,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,196608,32182,164426,0.163686116536,0.164132936375,0.000446819839,199.875000,144,273
19,32768,0x5343454E45535934,0x60165B6034EFE981,D3B883CE0EB8B93532A6,0xE,0x84E7A6CF,0x84E7A6CF,1,8,8,262144,42906,219238,0.163673400879,0.164132936375,0.000459535496,268.000000,167,359
20,512,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0x00000000,0,2,7,4096,674,3422,0.164550781250,0.164132936375,0.000417844875,2.571429,2,4
20,1024,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DB5B5B,0,4,8,8192,1339,6853,0.163452148438,0.164132936375,0.000680787938,4.000000,1,7
20,1536,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xCDDB5B5B,0,3,8,12288,2033,10255,0.165445963542,0.164132936375,0.001313027166,5.500000,1,14
20,2048,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0x00000000,0,2,6,16384,2759,13625,0.168395996094,0.164132936375,0.004263059718,5.500000,1,14
20,3072,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0x00000000,0,3,7,24576,4171,20405,0.169718424479,0.164132936375,0.005585488104,8.428571,3,13
20,4096,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0x00000000,0,4,6,32768,5477,27291,0.167144775391,0.164132936375,0.003011839015,15.500000,2,34
20,6144,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DED65B,1,8,8,49152,8165,40987,0.166117350260,0.164132936375,0.001984413885,18.625000,5,37
20,8192,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DED65B,1,8,8,65536,10851,54685,0.165573120117,0.164132936375,0.001440183742,36.000000,10,59
20,12288,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DED65B,1,8,8,98304,16181,82123,0.164601643880,0.164132936375,0.000468707505,64.000000,5,111
20,16384,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DED65B,1,8,8,131072,21583,109489,0.164665222168,0.164132936375,0.000532285793,110.375000,66,148
20,24576,0x5343454E45545935,0x8DB931AC263FE341,46EA62A0A0F502B1B60D,0x1,0xD5DED65B,0xD5DED65B,1,8,8,196608,32407,164201,0.164830525716,0.164132936375,0.000697589341,186.375000,132,283
